0.000000000000000000e+00,1.000000000000000000e+00
5.000250012500624832e-05,9.929287554048098485e-01
1.000050002500124966e-04,9.899997499906245668e-01
1.500075003750187517e-04,9.877522450883837735e-01
2.000100005000249933e-04,9.858575108096196971e-01
2.500125006250312619e-04,9.841882163996268362e-01
3.000150007500375035e-04,9.826790588953706607e-01
3.500175008750437450e-04,9.812912453414172065e-01
4.000200010000499865e-04,9.799994999812492447e-01
4.500225011250562281e-04,9.787862662144294346e-01
5.000250012500625238e-04,9.776387611870437366e-01
5.500275013750687654e-04,9.765473348769255768e-01
6.000300015000750069e-04,9.755044901767675469e-01
6.500325016250812485e-04,9.745042650306942056e-01
7.000350017500874900e-04,9.735418254267214078e-01
7.500375018750937315e-04,9.726131874458692206e-01
8.000400020000999731e-04,9.717150216192392831e-01
8.500425021251062146e-04,9.708445116294529553e-01
9.000450022501124562e-04,9.699992499718738115e-01
9.500475023751186977e-04,9.691771594045078819e-01
1.000050002500125048e-03,9.683764327992535614e-01
1.050052502625131289e-03,9.675954863849937082e-01
1.100055002750137531e-03,9.668329229091537913e-01
1.150057502875143772e-03,9.660875022613322205e-01
1.200060003000150014e-03,9.653581177907413213e-01
1.250062503125156255e-03,9.646437770240491316e-01
1.300065003250162497e-03,9.639435858237377364e-01
1.350067503375168738e-03,9.632567352651514314e-01
1.400070003500174980e-03,9.625824906828344130e-01
1.450072503625181222e-03,9.619201824633417663e-01
1.500075003750187463e-03,9.612691982557785009e-01
1.550077503875193705e-03,9.606289763420456929e-01
1.600080004000199946e-03,9.599989999624984893e-01
1.650082504125206188e-03,9.593787924339366446e-01
1.700085004250212429e-03,9.587679129287612900e-01
1.750087504375218671e-03,9.581659528090429312e-01
1.800090004500224912e-03,9.575725324288589801e-01
1.850092504625231154e-03,9.569872983338033601e-01
1.900095004750237395e-03,9.564099207989910090e-01
1.950097504875243637e-03,9.558400916568519090e-01
2.000100005000250095e-03,9.552775223740874733e-01
2.050102505125256120e-03,9.547219423437217634e-01
2.100105005250262578e-03,9.541730973635543789e-01
2.150107505375268603e-03,9.536307482767376609e-01
2.200110005500275061e-03,9.530946697538512646e-01
2.250112505625281086e-03,9.525646491988803977e-01
2.300115005750287545e-03,9.520404857640292207e-01
2.350117505875293569e-03,9.515219894604234341e-01
2.400120006000300028e-03,9.510089803535352049e-01
2.450122506125306052e-03,9.505012878336688287e-01
2.500125006250312511e-03,9.499987499531230561e-01
2.550127506375318535e-03,9.495012128227289239e-01
